,subject,predicate,object
64185,2332-EFBJY,hasPhoneService,True
64186,2332-EFBJY,hasTenure,16
64187,2332-EFBJY,hasDependents,False
64188,2332-EFBJY,hasPartner,False
64189,2332-EFBJY,SeniorCitizen,False
64190,2332-EFBJY,hasLongitude,-118.463365
64191,2332-EFBJY,hasLatitude,34.147149
64192,2332-EFBJY,hasGender,Male
64193,9474-PHLYD,hasZipCode,91423
64194,9474-PHLYD,hasChurned,True
64195,9474-PHLYD,totalCharges,892.65
64196,9474-PHLYD,hasMonthlyCharges,59.45
64197,9474-PHLYD,usesPaymentMethod,Electronic check
64198,9474-PHLYD,hasPaperlessBilling,True
64199,9474-PHLYD,hasContractType,Month-to-month
64200,9474-PHLYD,hasStreamingMovies,True
64201,9474-PHLYD,hasStreamingTV,False
64202,9474-PHLYD,hasTechSupport,False
64203,9474-PHLYD,hasDeviceProtection,True
64204,9474-PHLYD,hasOnlineBackup,False
64205,9474-PHLYD,hasOnlineSecurity,False
64206,9474-PHLYD,hasInternetService,DSL
64207,9474-PHLYD,hasMultipleLines,False
64208,9474-PHLYD,hasPhoneService,True
64209,9474-PHLYD,hasTenure,15
64210,9474-PHLYD,hasDependents,False
64211,9474-PHLYD,hasPartner,False
64212,9474-PHLYD,SeniorCitizen,False
64213,9474-PHLYD,hasLongitude,-118.432138
64214,9474-PHLYD,hasLatitude,34.146957
64215,9474-PHLYD,hasGender,Female
64216,2165-VOEGB,hasZipCode,91501
64217,2165-VOEGB,hasChurned,True
64218,2165-VOEGB,totalCharges,4822.85
64219,2165-VOEGB,hasMonthlyCharges,105.2
64220,2165-VOEGB,usesPaymentMethod,Bank transfer (automatic)
64221,2165-VOEGB,hasPaperlessBilling,True
64222,2165-VOEGB,hasContractType,One year
64223,2165-VOEGB,hasStreamingMovies,True
64224,2165-VOEGB,hasStreamingTV,True
64225,2165-VOEGB,hasTechSupport,True
64226,2165-VOEGB,hasDeviceProtection,False
64227,2165-VOEGB,hasOnlineBackup,True
64228,2165-VOEGB,hasOnlineSecurity,True
64229,2165-VOEGB,hasInternetService,Fiber optic
64230,2165-VOEGB,hasMultipleLines,False
64231,2165-VOEGB,hasPhoneService,True
64232,2165-VOEGB,hasTenure,46
64233,2165-VOEGB,hasDependents,False
64234,2165-VOEGB,hasPartner,False
64235,2165-VOEGB,SeniorCitizen,False
64236,2165-VOEGB,hasLongitude,-118.300942
64237,2165-VOEGB,hasLatitude,34.188339
64238,2165-VOEGB,hasGender,Female
64239,2219-MVUSO,hasZipCode,91601
64240,2219-MVUSO,hasChurned,True
64241,2219-MVUSO,totalCharges,438.4
64242,2219-MVUSO,hasMonthlyCharges,45.15
64243,2219-MVUSO,usesPaymentMethod,Mailed check
64244,2219-MVUSO,hasPaperlessBilling,True
64245,2219-MVUSO,hasContractType,Month-to-month
64246,2219-MVUSO,hasStreamingMovies,False
64247,2219-MVUSO,hasStreamingTV,False
64248,2219-MVUSO,hasTechSupport,False
64249,2219-MVUSO,hasDeviceProtection,False
64250,2219-MVUSO,hasOnlineBackup,False
64251,2219-MVUSO,hasOnlineSecurity,False
64252,2219-MVUSO,hasInternetService,DSL
64253,2219-MVUSO,hasMultipleLines,False
64254,2219-MVUSO,hasPhoneService,True
64255,2219-MVUSO,hasTenure,8
64256,2219-MVUSO,hasDependents,False
64257,2219-MVUSO,hasPartner,False
64258,2219-MVUSO,SeniorCitizen,False
64259,2219-MVUSO,hasLongitude,-118.372498
64260,2219-MVUSO,hasLatitude,34.1692
64261,2219-MVUSO,hasGender,Male
64262,8914-RBTSB,hasZipCode,91607
64263,8914-RBTSB,hasChurned,True
64264,8914-RBTSB,totalCharges,3019.5
64265,8914-RBTSB,hasMonthlyCharges,93.8
64266,8914-RBTSB,usesPaymentMethod,Electronic check
64267,8914-RBTSB,hasPaperlessBilling,False
64268,8914-RBTSB,hasContractType,Month-to-month
64269,8914-RBTSB,hasStreamingMovies,False
64270,8914-RBTSB,hasStreamingTV,True
64271,8914-RBTSB,hasTechSupport,False
64272,8914-RBTSB,hasDeviceProtection,True
64273,8914-RBTSB,hasOnlineBackup,True
64274,8914-RBTSB,hasOnlineSecurity,False
64275,8914-RBTSB,hasInternetService,Fiber optic
64276,8914-RBTSB,hasMultipleLines,True
64277,8914-RBTSB,hasPhoneService,True
64278,8914-RBTSB,hasTenure,31
64279,8914-RBTSB,hasDependents,False
64280,8914-RBTSB,hasPartner,True
64281,8914-RBTSB,SeniorCitizen,False
64282,8914-RBTSB,hasLongitude,-118.399795
64283,8914-RBTSB,hasLatitude,34.165783
64284,8914-RBTSB,hasGender,Male
64285,0963-ZBDRN,hasZipCode,91711
64286,0963-ZBDRN,hasChurned,True
64287,0963-ZBDRN,totalCharges,3183.4
64288,0963-ZBDRN,hasMonthlyCharges,96.2
64289,0963-ZBDRN,usesPaymentMethod,Electronic check
64290,0963-ZBDRN,hasPaperlessBilling,True
64291,0963-ZBDRN,hasContractType,Month-to-month
64292,0963-ZBDRN,hasStreamingMovies,True
64293,0963-ZBDRN,hasStreamingTV,True
64294,0963-ZBDRN,hasTechSupport,True
64295,0963-ZBDRN,hasDeviceProtection,False
64296,0963-ZBDRN,hasOnlineBackup,False
64297,0963-ZBDRN,hasOnlineSecurity,False
64298,0963-ZBDRN,hasInternetService,Fiber optic
64299,0963-ZBDRN,hasMultipleLines,False
64300,0963-ZBDRN,hasPhoneService,True
64301,0963-ZBDRN,hasTenure,32
64302,0963-ZBDRN,hasDependents,False
64303,0963-ZBDRN,hasPartner,False
64304,0963-ZBDRN,SeniorCitizen,False
64305,0963-ZBDRN,hasLongitude,-117.717863
64306,0963-ZBDRN,hasLatitude,34.127621
64307,0963-ZBDRN,hasGender,Male
64308,7594-RQHXR,hasZipCode,91722
64309,7594-RQHXR,hasChurned,True
64310,7594-RQHXR,totalCharges,79.6
64311,7594-RQHXR,hasMonthlyCharges,79.6
64312,7594-RQHXR,usesPaymentMethod,Electronic check
64313,7594-RQHXR,hasPaperlessBilling,True
64314,7594-RQHXR,hasContractType,Month-to-month
64315,7594-RQHXR,hasStreamingMovies,True
64316,7594-RQHXR,hasStreamingTV,False
64317,7594-RQHXR,hasTechSupport,False
64318,7594-RQHXR,hasDeviceProtection,False
64319,7594-RQHXR,hasOnlineBackup,False
64320,7594-RQHXR,hasOnlineSecurity,False
64321,7594-RQHXR,hasInternetService,Fiber optic
64322,7594-RQHXR,hasMultipleLines,False
64323,7594-RQHXR,hasPhoneService,True
64324,7594-RQHXR,hasTenure,1
64325,7594-RQHXR,hasDependents,False
64326,7594-RQHXR,hasPartner,False
64327,7594-RQHXR,SeniorCitizen,False
64328,7594-RQHXR,hasLongitude,-117.906736
64329,7594-RQHXR,hasLatitude,34.097345
64330,7594-RQHXR,hasGender,Female
64331,6331-EWIEB,hasZipCode,91731
64332,6331-EWIEB,hasChurned,True
64333,6331-EWIEB,totalCharges,1734.5
64334,6331-EWIEB,hasMonthlyCharges,85.25
64335,6331-EWIEB,usesPaymentMethod,Electronic check
64336,6331-EWIEB,hasPaperlessBilling,True
64337,6331-EWIEB,hasContractType,Month-to-month
64338,6331-EWIEB,hasStreamingMovies,False
64339,6331-EWIEB,hasStreamingTV,True
64340,6331-EWIEB,hasTechSupport,False
64341,6331-EWIEB,hasDeviceProtection,False
64342,6331-EWIEB,hasOnlineBackup,False
64343,6331-EWIEB,hasOnlineSecurity,False
64344,6331-EWIEB,hasInternetService,Fiber optic
64345,6331-EWIEB,hasMultipleLines,True
64346,6331-EWIEB,hasPhoneService,True
64347,6331-EWIEB,hasTenure,20
64348,6331-EWIEB,hasDependents,False
64349,6331-EWIEB,hasPartner,False
64350,6331-EWIEB,SeniorCitizen,False
64351,6331-EWIEB,hasLongitude,-118.046695
64352,6331-EWIEB,hasLatitude,34.079934
64353,6331-EWIEB,hasGender,Male
64354,5998-VVEJY,hasZipCode,91741
64355,5998-VVEJY,hasChurned,True
64356,5998-VVEJY,totalCharges,2088.8
64357,5998-VVEJY,hasMonthlyCharges,80.5
64358,5998-VVEJY,usesPaymentMethod,Electronic check
64359,5998-VVEJY,hasPaperlessBilling,True
64360,5998-VVEJY,hasContractType,Month-to-month
64361,5998-VVEJY,hasStreamingMovies,False
64362,5998-VVEJY,hasStreamingTV,False
64363,5998-VVEJY,hasTechSupport,True
64364,5998-VVEJY,hasDeviceProtection,False
64365,5998-VVEJY,hasOnlineBackup,False
64366,5998-VVEJY,hasOnlineSecurity,False
64367,5998-VVEJY,hasInternetService,Fiber optic
64368,5998-VVEJY,hasMultipleLines,True
64369,5998-VVEJY,hasPhoneService,True
64370,5998-VVEJY,hasTenure,26
64371,5998-VVEJY,hasDependents,False
64372,5998-VVEJY,hasPartner,False
64373,5998-VVEJY,SeniorCitizen,False
64374,5998-VVEJY,hasLongitude,-117.849815
64375,5998-VVEJY,hasLatitude,34.14649
64376,5998-VVEJY,hasGender,Male
64377,1624-NALOJ,hasZipCode,91744
64378,1624-NALOJ,hasChurned,True
64379,1624-NALOJ,totalCharges,502.6
64380,1624-NALOJ,hasMonthlyCharges,89.8
64381,1624-NALOJ,usesPaymentMethod,Electronic check
64382,1624-NALOJ,hasPaperlessBilling,True
64383,1624-NALOJ,hasContractType,Month-to-month
64384,1624-NALOJ,hasStreamingMovies,True
64385,1624-NALOJ,hasStreamingTV,False
64386,1624-NALOJ,hasTechSupport,False
64387,1624-NALOJ,hasDeviceProtection,False
64388,1624-NALOJ,hasOnlineBackup,True
64389,1624-NALOJ,hasOnlineSecurity,False
64390,1624-NALOJ,hasInternetService,Fiber optic
64391,1624-NALOJ,hasMultipleLines,True
64392,1624-NALOJ,hasPhoneService,True
64393,1624-NALOJ,hasTenure,5
64394,1624-NALOJ,hasDependents,False
64395,1624-NALOJ,hasPartner,False
64396,1624-NALOJ,SeniorCitizen,True
64397,1624-NALOJ,hasLongitude,-117.936436
64398,1624-NALOJ,hasLatitude,34.031441
64399,1624-NALOJ,hasGender,Male
64400,4317-VTEOA,hasZipCode,91748
64401,4317-VTEOA,hasChurned,True
64402,4317-VTEOA,totalCharges,50.75
64403,4317-VTEOA,hasMonthlyCharges,50.75
64404,4317-VTEOA,usesPaymentMethod,Electronic check
64405,4317-VTEOA,hasPaperlessBilling,True
64406,4317-VTEOA,hasContractType,Month-to-month
64407,4317-VTEOA,hasStreamingMovies,False
64408,4317-VTEOA,hasStreamingTV,False
64409,4317-VTEOA,hasTechSupport,False
64410,4317-VTEOA,hasDeviceProtection,False
64411,4317-VTEOA,hasOnlineBackup,True
64412,4317-VTEOA,hasOnlineSecurity,False
64413,4317-VTEOA,hasInternetService,DSL
64414,4317-VTEOA,hasMultipleLines,False
64415,4317-VTEOA,hasPhoneService,True
64416,4317-VTEOA,hasTenure,1
64417,4317-VTEOA,hasDependents,False
64418,4317-VTEOA,hasPartner,False
64419,4317-VTEOA,SeniorCitizen,False
64420,4317-VTEOA,hasLongitude,-117.897367
64421,4317-VTEOA,hasLatitude,33.976753
64422,4317-VTEOA,hasGender,Male
64423,1670-SVOWZ,hasZipCode,91752
64424,1670-SVOWZ,hasChurned,True
64425,1670-SVOWZ,totalCharges,1208.35
64426,1670-SVOWZ,hasMonthlyCharges,89.65
64427,1670-SVOWZ,usesPaymentMethod,Credit card (automatic)
64428,1670-SVOWZ,hasPaperlessBilling,True
64429,1670-SVOWZ,hasContractType,Month-to-month
64430,1670-SVOWZ,hasStreamingMovies,True
64431,1670-SVOWZ,hasStreamingTV,False
64432,1670-SVOWZ,hasTechSupport,True
64433,1670-SVOWZ,hasDeviceProtection,False
64434,1670-SVOWZ,hasOnlineBackup,True
64435,1670-SVOWZ,hasOnlineSecurity,False
64436,1670-SVOWZ,hasInternetService,Fiber optic
64437,1670-SVOWZ,hasMultipleLines,False
64438,1670-SVOWZ,hasPhoneService,True
64439,1670-SVOWZ,hasTenure,14
64440,1670-SVOWZ,hasDependents,False
64441,1670-SVOWZ,hasPartner,True
64442,1670-SVOWZ,SeniorCitizen,False
64443,1670-SVOWZ,hasLongitude,-117.535395
64444,1670-SVOWZ,hasLatitude,33.999992
64445,1670-SVOWZ,hasGender,Female
64446,7541-YLXCL,hasZipCode,91767
64447,7541-YLXCL,hasChurned,True
64448,7541-YLXCL,totalCharges,2498.4
64449,7541-YLXCL,hasMonthlyCharges,65.4
64450,7541-YLXCL,usesPaymentMethod,Mailed check
64451,7541-YLXCL,hasPaperlessBilling,True
64452,7541-YLXCL,hasContractType,One year
64453,7541-YLXCL,hasStreamingMovies,True
64454,7541-YLXCL,hasStreamingTV,False
64455,7541-YLXCL,hasTechSupport,True
64456,7541-YLXCL,hasDeviceProtection,False
64457,7541-YLXCL,hasOnlineBackup,True
64458,7541-YLXCL,hasOnlineSecurity,False
64459,7541-YLXCL,hasInternetService,DSL
64460,7541-YLXCL,hasMultipleLines,False
64461,7541-YLXCL,hasPhoneService,True
64462,7541-YLXCL,hasTenure,36
64463,7541-YLXCL,hasDependents,False
64464,7541-YLXCL,hasPartner,False
64465,7541-YLXCL,SeniorCitizen,False
64466,7541-YLXCL,hasLongitude,-117.737997
64467,7541-YLXCL,hasLatitude,34.083086
64468,7541-YLXCL,hasGender,Male
64469,0260-ZDLGK,hasZipCode,91773
64470,0260-ZDLGK,hasChurned,True
64471,0260-ZDLGK,totalCharges,651.4
64472,0260-ZDLGK,hasMonthlyCharges,72.9
64473,0260-ZDLGK,usesPaymentMethod,Mailed check
64474,0260-ZDLGK,hasPaperlessBilling,True
64475,0260-ZDLGK,hasContractType,Month-to-month
64476,0260-ZDLGK,hasStreamingMovies,True
64477,0260-ZDLGK,hasStreamingTV,True
64478,0260-ZDLGK,hasTechSupport,True
64479,0260-ZDLGK,hasDeviceProtection,True
64480,0260-ZDLGK,hasOnlineBackup,False
64481,0260-ZDLGK,hasOnlineSecurity,False
64482,0260-ZDLGK,hasInternetService,DSL
64483,0260-ZDLGK,hasMultipleLines,False
64484,0260-ZDLGK,hasPhoneService,True
64485,0260-ZDLGK,hasTenure,9
64486,0260-ZDLGK,hasDependents,True
64487,0260-ZDLGK,hasPartner,False
64488,0260-ZDLGK,SeniorCitizen,False
64489,0260-ZDLGK,hasLongitude,-117.815532
64490,0260-ZDLGK,hasLatitude,34.102119
64491,0260-ZDLGK,hasGender,Female
64492,8722-NGNBH,hasZipCode,91789
64493,8722-NGNBH,hasChurned,True
64494,8722-NGNBH,totalCharges,223.45
64495,8722-NGNBH,hasMonthlyCharges,40.0
64496,8722-NGNBH,usesPaymentMethod,Mailed check
64497,8722-NGNBH,hasPaperlessBilling,False
64498,8722-NGNBH,hasContractType,Month-to-month
64499,8722-NGNBH,hasStreamingMovies,False
64500,8722-NGNBH,hasStreamingTV,False
64501,8722-NGNBH,hasTechSupport,True
64502,8722-NGNBH,hasDeviceProtection,True
64503,8722-NGNBH,hasOnlineBackup,False
64504,8722-NGNBH,hasOnlineSecurity,True
64505,8722-NGNBH,hasInternetService,DSL
64506,8722-NGNBH,hasMultipleLines,No phone service
64507,8722-NGNBH,hasPhoneService,False
64508,8722-NGNBH,hasTenure,5
64509,8722-NGNBH,hasDependents,False
64510,8722-NGNBH,hasPartner,False
64511,8722-NGNBH,SeniorCitizen,False
64512,8722-NGNBH,hasLongitude,-117.85492
64513,8722-NGNBH,hasLatitude,34.018354
64514,8722-NGNBH,hasGender,Male
64515,6210-KBBPI,hasZipCode,91790
64516,6210-KBBPI,hasChurned,True
64517,6210-KBBPI,totalCharges,919.4
64518,6210-KBBPI,hasMonthlyCharges,99.45
64519,6210-KBBPI,usesPaymentMethod,Credit card (automatic)
64520,6210-KBBPI,hasPaperlessBilling,True
64521,6210-KBBPI,hasContractType,Month-to-month
64522,6210-KBBPI,hasStreamingMovies,True
64523,6210-KBBPI,hasStreamingTV,True
64524,6210-KBBPI,hasTechSupport,False
64525,6210-KBBPI,hasDeviceProtection,False
64526,6210-KBBPI,hasOnlineBackup,True
64527,6210-KBBPI,hasOnlineSecurity,False
64528,6210-KBBPI,hasInternetService,Fiber optic
64529,6210-KBBPI,hasMultipleLines,True
64530,6210-KBBPI,hasPhoneService,True
64531,6210-KBBPI,hasTenure,9
64532,6210-KBBPI,hasDependents,False
64533,6210-KBBPI,hasPartner,False
64534,6210-KBBPI,SeniorCitizen,True
64535,6210-KBBPI,hasLongitude,-117.937007
64536,6210-KBBPI,hasLatitude,34.066964
64537,6210-KBBPI,hasGender,Male
64538,0133-BMFZO,hasZipCode,91803
64539,0133-BMFZO,hasChurned,True
64540,0133-BMFZO,totalCharges,181.65
64541,0133-BMFZO,hasMonthlyCharges,86.25
64542,0133-BMFZO,usesPaymentMethod,Electronic check
64543,0133-BMFZO,hasPaperlessBilling,True
64544,0133-BMFZO,hasContractType,Month-to-month
64545,0133-BMFZO,hasStreamingMovies,False
64546,0133-BMFZO,hasStreamingTV,False
64547,0133-BMFZO,hasTechSupport,True
64548,0133-BMFZO,hasDeviceProtection,False
64549,0133-BMFZO,hasOnlineBackup,True
64550,0133-BMFZO,hasOnlineSecurity,True
64551,0133-BMFZO,hasInternetService,Fiber optic
64552,0133-BMFZO,hasMultipleLines,False
64553,0133-BMFZO,hasPhoneService,True
64554,0133-BMFZO,hasTenure,2
64555,0133-BMFZO,hasDependents,False
64556,0133-BMFZO,hasPartner,False
64557,0133-BMFZO,SeniorCitizen,False
64558,0133-BMFZO,hasLongitude,-118.145959
64559,0133-BMFZO,hasLatitude,34.074736
64560,0133-BMFZO,hasGender,Female
64561,6128-CZOMY,hasZipCode,91901
64562,6128-CZOMY,hasChurned,True
64563,6128-CZOMY,totalCharges,45.65
64564,6128-CZOMY,hasMonthlyCharges,45.65
64565,6128-CZOMY,usesPaymentMethod,Electronic check
64566,6128-CZOMY,hasPaperlessBilling,True
64567,6128-CZOMY,hasContractType,Month-to-month
64568,6128-CZOMY,hasStreamingMovies,False
64569,6128-CZOMY,hasStreamingTV,False
64570,6128-CZOMY,hasTechSupport,False
64571,6128-CZOMY,hasDeviceProtection,False
64572,6128-CZOMY,hasOnlineBackup,False
64573,6128-CZOMY,hasOnlineSecurity,False
64574,6128-CZOMY,hasInternetService,DSL
64575,6128-CZOMY,hasMultipleLines,False
64576,6128-CZOMY,hasPhoneService,True
64577,6128-CZOMY,hasTenure,1
64578,6128-CZOMY,hasDependents,False
64579,6128-CZOMY,hasPartner,False
64580,6128-CZOMY,SeniorCitizen,False
64581,6128-CZOMY,hasLongitude,-116.703729
64582,6128-CZOMY,hasLatitude,32.827184
64583,6128-CZOMY,hasGender,Female
64584,9540-JYROE,hasZipCode,91902
64585,9540-JYROE,hasChurned,True
64586,9540-JYROE,totalCharges,551.35
64587,9540-JYROE,hasMonthlyCharges,70.1
64588,9540-JYROE,usesPaymentMethod,Mailed check
64589,9540-JYROE,hasPaperlessBilling,True
64590,9540-JYROE,hasContractType,Month-to-month
64591,9540-JYROE,hasStreamingMovies,False
64592,9540-JYROE,hasStreamingTV,False
64593,9540-JYROE,hasTechSupport,False
64594,9540-JYROE,hasDeviceProtection,False
64595,9540-JYROE,hasOnlineBackup,False
64596,9540-JYROE,hasOnlineSecurity,False
64597,9540-JYROE,hasInternetService,Fiber optic
64598,9540-JYROE,hasMultipleLines,False
64599,9540-JYROE,hasPhoneService,True
64600,9540-JYROE,hasTenure,8
64601,9540-JYROE,hasDependents,False
64602,9540-JYROE,hasPartner,False
64603,9540-JYROE,SeniorCitizen,False
64604,9540-JYROE,hasLongitude,-117.00232
64605,9540-JYROE,hasLatitude,32.67117
64606,9540-JYROE,hasGender,Male
64607,2260-USTRB,hasZipCode,91906
64608,2260-USTRB,hasChurned,True
64609,2260-USTRB,totalCharges,115.95
64610,2260-USTRB,hasMonthlyCharges,70.2
64611,2260-USTRB,usesPaymentMethod,Bank transfer (automatic)
64612,2260-USTRB,hasPaperlessBilling,True
64613,2260-USTRB,hasContractType,Month-to-month
64614,2260-USTRB,hasStreamingMovies,False
64615,2260-USTRB,hasStreamingTV,False
64616,2260-USTRB,hasTechSupport,False
64617,2260-USTRB,hasDeviceProtection,False
64618,2260-USTRB,hasOnlineBackup,False
64619,2260-USTRB,hasOnlineSecurity,False
64620,2260-USTRB,hasInternetService,Fiber optic
64621,2260-USTRB,hasMultipleLines,False
64622,2260-USTRB,hasPhoneService,True
64623,2260-USTRB,hasTenure,2
64624,2260-USTRB,hasDependents,False
64625,2260-USTRB,hasPartner,False
64626,2260-USTRB,SeniorCitizen,True
64627,2260-USTRB,hasLongitude,-116.472863
64628,2260-USTRB,hasLatitude,32.673483
64629,2260-USTRB,hasGender,Female
64630,3656-TKRVZ,hasZipCode,91910
64631,3656-TKRVZ,hasChurned,True
64632,3656-TKRVZ,totalCharges,165.2
64633,3656-TKRVZ,hasMonthlyCharges,55.35
64634,3656-TKRVZ,usesPaymentMethod,Electronic check
64635,3656-TKRVZ,hasPaperlessBilling,False
64636,3656-TKRVZ,hasContractType,Month-to-month
64637,3656-TKRVZ,hasStreamingMovies,False
64638,3656-TKRVZ,hasStreamingTV,False
64639,3656-TKRVZ,hasTechSupport,False
64640,3656-TKRVZ,hasDeviceProtection,False
64641,3656-TKRVZ,hasOnlineBackup,True
64642,3656-TKRVZ,hasOnlineSecurity,True
64643,3656-TKRVZ,hasInternetService,DSL
64644,3656-TKRVZ,hasMultipleLines,False
64645,3656-TKRVZ,hasPhoneService,True
64646,3656-TKRVZ,hasTenure,3
64647,3656-TKRVZ,hasDependents,False
64648,3656-TKRVZ,hasPartner,False
64649,3656-TKRVZ,SeniorCitizen,False
64650,3656-TKRVZ,hasLongitude,-117.054989
64651,3656-TKRVZ,hasLatitude,32.636792
64652,3656-TKRVZ,hasGender,Female
64653,8623-TMRBY,hasZipCode,91915
64654,8623-TMRBY,hasChurned,True
64655,8623-TMRBY,totalCharges,4146.05
64656,8623-TMRBY,hasMonthlyCharges,84.2
64657,8623-TMRBY,usesPaymentMethod,Electronic check
64658,8623-TMRBY,hasPaperlessBilling,True
64659,8623-TMRBY,hasContractType,Month-to-month
64660,8623-TMRBY,hasStreamingMovies,False
64661,8623-TMRBY,hasStreamingTV,False
64662,8623-TMRBY,hasTechSupport,False
64663,8623-TMRBY,hasDeviceProtection,True
64664,8623-TMRBY,hasOnlineBackup,True
64665,8623-TMRBY,hasOnlineSecurity,False
64666,8623-TMRBY,hasInternetService,Fiber optic
64667,8623-TMRBY,hasMultipleLines,True
64668,8623-TMRBY,hasPhoneService,True
64669,8623-TMRBY,hasTenure,51
64670,8623-TMRBY,hasDependents,False
64671,8623-TMRBY,hasPartner,True
64672,8623-TMRBY,SeniorCitizen,True
64673,8623-TMRBY,hasLongitude,-116.97595
64674,8623-TMRBY,hasLatitude,32.605012
64675,8623-TMRBY,hasGender,Male
64676,1501-SGHBW,hasZipCode,91931
64677,1501-SGHBW,hasChurned,True
64678,1501-SGHBW,totalCharges,81
64679,1501-SGHBW,hasMonthlyCharges,45.85
64680,1501-SGHBW,usesPaymentMethod,Mailed check
64681,1501-SGHBW,hasPaperlessBilling,False
64682,1501-SGHBW,hasContractType,Month-to-month
64683,1501-SGHBW,hasStreamingMovies,False
64684,1501-SGHBW,hasStreamingTV,False
64685,1501-SGHBW,hasTechSupport,False
64686,1501-SGHBW,hasDeviceProtection,False
64687,1501-SGHBW,hasOnlineBackup,False
64688,1501-SGHBW,hasOnlineSecurity,False
64689,1501-SGHBW,hasInternetService,DSL
64690,1501-SGHBW,hasMultipleLines,False
64691,1501-SGHBW,hasPhoneService,True
64692,1501-SGHBW,hasTenure,2
64693,1501-SGHBW,hasDependents,False
64694,1501-SGHBW,hasPartner,False
64695,1501-SGHBW,SeniorCitizen,False
64696,1501-SGHBW,hasLongitude,-116.561917
64697,1501-SGHBW,hasLatitude,32.857946
64698,1501-SGHBW,hasGender,Male
64699,3208-YPIOE,hasZipCode,91942
64700,3208-YPIOE,hasChurned,True
64701,3208-YPIOE,totalCharges,3017.65
64702,3208-YPIOE,hasMonthlyCharges,75.25
64703,3208-YPIOE,usesPaymentMethod,Electronic check
64704,3208-YPIOE,hasPaperlessBilling,False
64705,3208-YPIOE,hasContractType,Month-to-month
64706,3208-YPIOE,hasStreamingMovies,False
64707,3208-YPIOE,hasStreamingTV,False
64708,3208-YPIOE,hasTechSupport,False
64709,3208-YPIOE,hasDeviceProtection,False
64710,3208-YPIOE,hasOnlineBackup,False
64711,3208-YPIOE,hasOnlineSecurity,False
64712,3208-YPIOE,hasInternetService,Fiber optic
64713,3208-YPIOE,hasMultipleLines,True
64714,3208-YPIOE,hasPhoneService,True
64715,3208-YPIOE,hasTenure,39
64716,3208-YPIOE,hasDependents,False
64717,3208-YPIOE,hasPartner,False
64718,3208-YPIOE,SeniorCitizen,False
64719,3208-YPIOE,hasLongitude,-117.01611
64720,3208-YPIOE,hasLatitude,32.782501
64721,3208-YPIOE,hasGender,Male
64722,2612-RANWT,hasZipCode,91948
64723,2612-RANWT,hasChurned,True
64724,2612-RANWT,totalCharges,1164.3
64725,2612-RANWT,hasMonthlyCharges,100.15
64726,2612-RANWT,usesPaymentMethod,Bank transfer (automatic)
64727,2612-RANWT,hasPaperlessBilling,True
64728,2612-RANWT,hasContractType,Month-to-month
64729,2612-RANWT,hasStreamingMovies,True
64730,2612-RANWT,hasStreamingTV,True
64731,2612-RANWT,hasTechSupport,False
64732,2612-RANWT,hasDeviceProtection,True
64733,2612-RANWT,hasOnlineBackup,False
64734,2612-RANWT,hasOnlineSecurity,False
64735,2612-RANWT,hasInternetService,Fiber optic
64736,2612-RANWT,hasMultipleLines,True
64737,2612-RANWT,hasPhoneService,True
64738,2612-RANWT,hasTenure,12
64739,2612-RANWT,hasDependents,False
64740,2612-RANWT,hasPartner,False
64741,2612-RANWT,SeniorCitizen,False
64742,2612-RANWT,hasLongitude,-116.444601
64743,2612-RANWT,hasLatitude,32.830852
64744,2612-RANWT,hasGender,Female
64745,6900-PXRMS,hasZipCode,91978
64746,6900-PXRMS,hasChurned,True
64747,6900-PXRMS,totalCharges,2710.25
64748,6900-PXRMS,hasMonthlyCharges,105.75
64749,6900-PXRMS,usesPaymentMethod,Electronic check
64750,6900-PXRMS,hasPaperlessBilling,False
64751,6900-PXRMS,hasContractType,Month-to-month
64752,6900-PXRMS,hasStreamingMovies,True
64753,6900-PXRMS,hasStreamingTV,True
64754,6900-PXRMS,hasTechSupport,False
64755,6900-PXRMS,hasDeviceProtection,True
64756,6900-PXRMS,hasOnlineBackup,True
64757,6900-PXRMS,hasOnlineSecurity,False
64758,6900-PXRMS,hasInternetService,Fiber optic
64759,6900-PXRMS,hasMultipleLines,True
64760,6900-PXRMS,hasPhoneService,True
64761,6900-PXRMS,hasTenure,26
64762,6900-PXRMS,hasDependents,False
64763,6900-PXRMS,hasPartner,True
64764,6900-PXRMS,SeniorCitizen,True
64765,6900-PXRMS,hasLongitude,-116.950963
64766,6900-PXRMS,hasLatitude,32.730264
64767,6900-PXRMS,hasGender,Male
64768,3346-BRMIS,hasZipCode,92003
64769,3346-BRMIS,hasChurned,True
64770,3346-BRMIS,totalCharges,810.7
64771,3346-BRMIS,hasMonthlyCharges,48.35
64772,3346-BRMIS,usesPaymentMethod,Electronic check
64773,3346-BRMIS,hasPaperlessBilling,True
64774,3346-BRMIS,hasContractType,Month-to-month
64775,3346-BRMIS,hasStreamingMovies,True
64776,3346-BRMIS,hasStreamingTV,True
64777,3346-BRMIS,hasTechSupport,False
64778,3346-BRMIS,hasDeviceProtection,True
64779,3346-BRMIS,hasOnlineBackup,False
64780,3346-BRMIS,hasOnlineSecurity,False
64781,3346-BRMIS,hasInternetService,DSL
64782,3346-BRMIS,hasMultipleLines,No phone service
64783,3346-BRMIS,hasPhoneService,False
64784,3346-BRMIS,hasTenure,18
64785,3346-BRMIS,hasDependents,False
