,CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value
3152,7330-WZLNC,Red Bluff,96080,40.186772,-122.388361,Female,False,False,False,5,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,90.8,455.5,True
3153,3957-LXOLK,Shingletown,96088,40.497441,-121.827524,Female,True,False,False,28,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.15,3152.5,True
3154,6635-MYYYZ,Trinity Center,96091,41.081847,-122.700545,Female,False,False,False,30,True,False,DSL,True,True,True,True,True,True,One year,False,Bank transfer (automatic),85.35,2530.4,True
3155,5281-BUZGT,Weaverville,96093,40.759401,-122.939337,Male,True,False,False,36,True,True,Fiber optic,True,False,False,False,True,False,Month-to-month,True,Electronic check,90.85,3186.7,True
3156,5378-IKEEG,Eagleville,96110,41.280341,-120.150381,Female,False,False,False,1,False,No phone service,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,35.75,35.75,True
3157,2718-GAXQD,Lake City,96115,41.729079,-120.225025,Female,True,True,True,4,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,46.0,181.6,True
3158,6413-XKKPU,Sierra City,96125,39.600599,-120.636358,Male,False,True,False,17,True,False,Fiber optic,True,False,True,False,True,False,Month-to-month,True,Electronic check,89.4,1539.45,True
3159,1449-XQEMT,Susanville,96130,40.559177,-120.612113,Male,False,False,False,3,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.8,58.15,True
3160,2626-URJFX,Termo,96132,41.027281,-120.669427,Male,False,True,True,4,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,50.9,225.6,True
3161,2612-RRIDN,Westwood,96137,40.271535,-121.018087,Male,False,False,False,4,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,81.0,340.85,True
3162,4735-ASGMA,Carnelian Bay,96140,39.227434,-120.091806,Male,False,False,False,26,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,98.35,2515.3,True
3163,3669-LVWZB,Tahoma,96142,39.061227,-120.179546,Male,False,False,False,5,False,No phone service,DSL,False,True,False,False,True,True,Month-to-month,True,Mailed check,51.0,305.95,True
3164,6892-EZDTG,Kings Beach,96143,39.246654,-120.029273,Female,False,True,False,4,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,91.65,365.4,True
3165,9725-SCPZG,South Lake Tahoe,96150,38.911577,-120.106169,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.85,90.85,True
3166,5884-GCYMI,Truckee,96161,39.342498,-120.247127,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,69.4,69.4,True
3167,3217-FZDMN,Los Angeles,90001,33.973616,-118.24902,Female,True,False,False,8,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),94.45,742.95,True
3168,7853-GVUDZ,Los Angeles,90004,34.076259,-118.310715,Female,False,True,True,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),20.15,20.15,True
3169,7480-QNVZJ,Los Angeles,90005,34.059281,-118.30742,Male,True,False,False,50,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.7,4816.7,True
3170,3943-KDREE,Los Angeles,90010,34.062125,-118.315709,Female,False,False,False,26,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),74.95,1834.95,True
3171,9239-ZBZZV,Los Angeles,90011,34.00709,-118.258681,Female,False,False,False,6,False,No phone service,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,47.95,305.1,True
3172,4398-HSCJH,Los Angeles,90013,34.044639,-118.240413,Female,False,False,False,3,True,True,DSL,False,False,False,True,True,False,Month-to-month,True,Electronic check,63.6,155.65,True
3173,4430-UZIPO,Los Angeles,90020,34.066367,-118.309868,Male,False,False,False,3,False,No phone service,DSL,False,True,False,True,False,False,Month-to-month,True,Mailed check,36.85,108.7,True
3174,4855-SNKMY,Los Angeles,90024,34.066303,-118.435479,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.1,44.1,True
3175,8008-HAWED,Los Angeles,90027,34.127194,-118.295647,Male,False,False,False,14,False,No phone service,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,50.75,712.75,True
3176,7124-UGSUR,Los Angeles,90028,34.099869,-118.326843,Female,True,True,False,61,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Credit card (automatic),104.4,6405,True
3177,1862-SKORY,Los Angeles,90029,34.089953,-118.294824,Female,True,True,False,40,False,No phone service,DSL,False,True,False,False,True,False,Month-to-month,True,Electronic check,39.3,1637.4,True
3178,1502-XFCVR,Los Angeles,90038,34.088017,-118.327168,Female,False,False,False,58,True,False,Fiber optic,True,True,True,False,True,True,One year,True,Electronic check,106.45,6145.85,True
3179,9692-TUSXH,Los Angeles,90041,34.137412,-118.207607,Female,False,False,False,18,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,96.05,1740.7,True
3180,7912-SYRQT,Los Angeles,90042,34.11572,-118.192754,Female,False,False,False,7,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),75.1,552.95,True
3181,4816-JBHOV,Los Angeles,90044,33.952714,-118.292061,Male,True,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.7,93.7,True
3182,8292-TYSPY,Los Angeles,90048,34.072945,-118.37267,Male,False,False,False,19,True,False,DSL,False,False,True,True,False,False,Month-to-month,True,Credit card (automatic),55.0,1046.5,True
3183,1867-BDVFH,Los Angeles,90056,33.987945,-118.370442,Male,False,True,False,11,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.35,834.2,True
3184,2359-QWQUL,Los Angeles,90058,34.001617,-118.222274,Female,False,True,False,39,True,False,Fiber optic,True,False,True,True,True,True,One year,True,Credit card (automatic),104.7,4134.85,True
3185,9103-TCIHJ,Los Angeles,90059,33.927254,-118.249826,Female,False,False,False,15,True,True,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,55.7,899.8,True
3186,4140-WJAWW,Los Angeles,90071,34.052917,-118.255178,Female,False,False,False,5,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),19.85,108.05,True
3187,6653-CBBOM,Compton,90221,33.885811,-118.206459,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.3,70.3,True
3188,3247-ZVOUO,Downey,90240,33.956228,-118.120993,Male,True,True,False,10,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,85.55,851.75,True
3189,6101-IMRMM,El Segundo,90245,33.917145,-118.401554,Male,False,False,False,6,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Mailed check,94.5,575.45,True
3190,1268-ASBGA,Huntington Park,90255,33.97803,-118.217141,Female,True,True,False,16,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Credit card (automatic),85.35,1375.15,True
3191,8943-URTMR,Lawndale,90260,33.88856,-118.351813,Female,False,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Mailed check,79.65,152.7,True
3192,4713-LZDRV,Malibu,90263,34.037037,-118.705803,Female,True,False,False,2,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.6,195.05,True
3193,4325-NFSKC,Pacific Palisades,90272,34.079449,-118.548306,Male,True,False,False,19,True,True,Fiber optic,True,False,False,False,True,False,Month-to-month,True,Electronic check,90.6,1660,True
3194,2955-PSXOE,Topanga,90290,34.115192,-118.61017,Female,False,False,False,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Bank transfer (automatic),20.2,20.2,True
3195,7762-URZQH,Venice,90291,33.991782,-118.479229,Male,False,True,False,66,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Credit card (automatic),106.05,6981.35,True
3196,6907-NZZIJ,Santa Monica,90402,34.035849,-118.503508,Female,False,False,False,36,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.15,3615.6,True
3197,2911-UREFD,Santa Monica,90405,34.005439,-118.477507,Female,False,True,False,39,False,No phone service,DSL,True,False,True,False,True,True,Month-to-month,False,Electronic check,55.9,2184.35,True
3198,3744-ZRRDZ,Torrance,90501,33.833699,-118.314387,Male,False,False,False,21,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,82.35,1852.85,True
3199,5673-TIYIB,Torrance,90502,33.833181,-118.292062,Male,False,False,False,2,False,No phone service,DSL,False,True,True,True,False,False,Month-to-month,True,Credit card (automatic),40.4,77.15,True
3200,1602-IJQQE,Whittier,90602,33.972119,-118.020188,Female,False,False,False,4,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,75.35,338.1,True
3201,4628-WQCQQ,Whittier,90603,33.945318,-117.992066,Male,False,False,False,35,True,False,Fiber optic,False,False,True,False,True,False,One year,True,Electronic check,85.15,3030.6,True
3202,1644-IRKSF,La Palma,90623,33.850504,-118.039892,Female,False,True,False,33,True,False,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,93.8,3124.5,True
3203,3705-PSNGL,Cerritos,90703,33.8681,-118.067402,Male,False,False,False,45,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Electronic check,20.4,930.45,True
3204,6502-HCJTI,Lakewood,90712,33.840524,-118.148403,Male,True,True,False,7,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Credit card (automatic),94.7,673.1,True
3205,2606-RMDHZ,Lakewood,90713,33.847755,-118.112532,Male,False,False,False,6,False,No phone service,DSL,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),30.5,208.7,True
3206,8258-GSTJK,San Pedro,90732,33.744119,-118.31448,Male,True,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,77.0,237.75,True
3207,6861-OKBCE,Seal Beach,90740,33.75462,-118.071128,Female,False,False,True,11,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),20.1,221.35,True
3208,9940-RHLFB,Sunset Beach,90742,33.719221,-118.073596,Female,False,False,False,1,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,75.3,75.3,True
3209,2995-UPRYS,Long Beach,90802,33.752524,-118.210737,Female,True,True,False,40,True,False,Fiber optic,False,True,False,True,True,True,One year,True,Credit card (automatic),99.2,4062.2,True
3210,6686-YPGHK,Long Beach,90808,33.823943,-118.111335,Male,True,False,False,47,True,False,Fiber optic,True,False,False,False,False,True,Month-to-month,False,Mailed check,85.5,4042.3,True
3211,1383-EZRWL,Long Beach,90810,33.819814,-118.222416,Female,False,False,False,7,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.05,164.85,True
3212,4759-TRPLW,Long Beach,90822,33.778436,-118.118648,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.4,70.4,True
3213,8563-IIOXK,Duarte,91010,34.145695,-117.95982,Male,False,True,False,7,True,False,DSL,True,False,False,False,False,False,One year,True,Electronic check,49.75,331.3,True
3214,8020-BWHYL,Montrose,91020,34.2112,-118.230625,Female,True,False,False,15,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),75.3,1147.45,True
3215,2982-VPSGI,South Pasadena,91030,34.110444,-118.156957,Female,False,True,False,11,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.0,1078.9,True
3216,8199-ZLLSA,Tujunga,91042,34.296574,-118.244839,Male,False,False,False,67,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Bank transfer (automatic),118.35,7804.15,True
3217,4625-EWPTF,Pasadena,91104,34.165383,-118.123752,Male,False,False,False,8,False,No phone service,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,30.45,226.45,True
3218,5980-NOPLP,Pasadena,91105,34.13946,-118.166649,Female,False,True,False,44,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,96.1,4364.1,True
3219,6892-XPFPU,Pasadena,91107,34.159007,-118.087353,Male,True,True,False,24,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,104.25,2433.9,True
3220,8010-EZLOU,San Marino,91108,34.122671,-118.112911,Male,True,False,False,15,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,80.2,1217.25,True
3221,9874-QLCLH,Northridge,91324,34.238208,-118.55029,Female,False,True,False,17,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,True,Electronic check,104.2,1743.5,True
3222,8062-YBDOE,Canyon Country,91351,34.422519,-118.420717,Male,True,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.65,69.65,True
3223,6000-APYLU,Valencia,91355,34.43987,-118.644609,Male,False,False,False,9,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.8,713.1,True
3224,0947-IDHRQ,Woodland Hills,91367,34.178068,-118.615714,Female,False,False,False,7,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Mailed check,80.3,526.7,True
3225,3672-YITQD,Castaic,91384,34.506627,-118.699048,Male,True,True,False,36,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.1,3021.6,True
3226,9048-JVYVF,Panorama City,91402,34.223768,-118.445461,Male,False,False,False,3,True,False,DSL,False,False,False,True,True,True,Month-to-month,True,Electronic check,69.35,191.35,True
3227,8988-ECPJR,Van Nuys,91411,34.17847,-118.459472,Female,True,True,False,34,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,79.6,2718.3,True
3228,3776-EKTKM,Burbank,91501,34.188339,-118.300942,Female,True,False,False,1,False,No phone service,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,36.45,36.45,True
3229,1902-XBTFB,North Hollywood,91605,34.207295,-118.400022,Male,False,False,False,22,True,False,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Electronic check,89.4,2001.5,True
3230,0643-OKLRP,Azusa,91702,34.174493,-117.87068,Female,True,True,False,47,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,80.35,3825.85,True
3231,9381-NDKME,El Monte,91731,34.079934,-118.046695,Female,True,True,False,24,False,No phone service,DSL,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),40.65,933.3,True
3232,2794-XIMMO,Rancho Cucamonga,91737,34.245289,-117.642503,Male,False,True,False,53,False,No phone service,DSL,False,True,True,True,True,True,One year,True,Electronic check,60.45,3184.25,True
3233,8382-SHQEH,Rancho Cucamonga,91739,34.133809,-117.523724,Female,False,True,False,8,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.9,764.95,True
3234,2983-ZANRP,La Puente,91744,34.031441,-117.936436,Female,False,True,False,2,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),73.55,145.4,True
3235,7845-URHJN,Hacienda Heights,91745,33.998471,-117.973758,Female,False,True,False,8,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),20.15,156.25,True
3236,3034-ZBEQN,La Puente,91746,34.038983,-117.991372,Female,False,True,False,48,False,No phone service,DSL,False,True,True,False,False,False,One year,False,Mailed check,34.7,1604.5,True
3237,8327-LZKAS,Pomona,91767,34.083086,-117.737997,Female,True,True,False,43,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Electronic check,107.55,4533.9,True
3238,1075-BGWOH,Rosemead,91770,34.065108,-118.082791,Male,True,True,False,16,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,98.75,1587.55,True
3239,0302-JOIVN,San Gabriel,91775,34.114772,-118.089431,Female,False,True,False,8,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Electronic check,101.15,842.9,True
3240,5366-IJEQJ,Alhambra,91801,34.090925,-118.128164,Male,False,False,False,20,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,88.7,1761.45,True
3241,1981-INRFU,Boulevard,91905,32.677097,-116.304991,Female,False,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.75,164.5,True
3242,4971-PUYQO,Campo,91906,32.673483,-116.472863,Female,False,False,False,27,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Mailed check,94.55,2724.6,True
3243,8485-GJCDN,Chula Vista,91914,32.688506,-116.938632,Female,True,False,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,69.05,318.5,True
3244,1527-SXDPN,Imperial Beach,91932,32.579134,-117.119009,Male,False,True,False,52,True,True,Fiber optic,False,False,True,True,False,True,Two year,True,Bank transfer (automatic),96.25,4990.25,True
3245,6029-WTIPC,Jacumba,91934,32.649787,-116.2237,Male,True,False,False,37,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,101.1,3744.05,True
3246,8634-CILSZ,Jamul,91935,32.695681,-116.798386,Male,False,False,False,69,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),104.7,7220.35,True
3247,6682-QJDGB,Borrego Springs,92004,33.200369,-116.192313,Male,False,False,True,40,True,False,DSL,True,True,False,False,False,False,Month-to-month,True,Mailed check,55.25,2139.2,True
3248,8780-IXSTS,Carlsbad,92008,33.148116,-117.306043,Female,False,False,False,6,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,90.1,521.3,True
3249,9530-EHPOH,El Cajon,92019,32.785165,-116.862648,Male,False,False,False,11,True,True,DSL,False,False,True,False,False,False,Month-to-month,False,Electronic check,53.75,608,True
3250,0345-HKJVM,El Cajon,92021,32.832706,-116.873258,Female,False,False,False,6,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,89.3,577.6,True
3251,3049-SOLAY,Fallbrook,92028,33.362575,-117.299644,Female,False,True,False,3,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.2,292.85,True
3252,3317-HRTNN,Julian,92036,32.980678,-116.262854,Female,True,False,False,5,False,No phone service,DSL,False,False,False,False,True,True,Month-to-month,False,Electronic check,45.7,198,True
3253,3235-ETOOB,Lakeside,92040,32.909873,-116.906774,Male,False,True,False,8,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,74.5,609.9,True
3254,8058-INTPH,Oceanside,92056,33.194742,-117.29032,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.65,79.65,True
3255,5569-OUICF,Santee,92071,32.847336,-116.997605,Female,True,True,False,28,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Credit card (automatic),101.3,2812.2,True
3256,8821-XNHVZ,Solana Beach,92075,33.001813,-117.263628,Female,False,True,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Mailed check,80.05,80.05,True
3257,2082-OJVTK,San Marcos,92078,33.119028,-117.166036,Male,False,True,False,29,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Electronic check,89.2,2698.35,True
3258,5940-NFXKV,Rancho Santa Fe,92091,32.99356,-117.207121,Male,False,True,False,19,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,83.65,1465.75,True
3259,8053-WWDRO,San Diego,92105,32.741859,-117.090353,Female,False,True,False,6,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),19.5,146.3,True
3260,9564-KCLHR,San Diego,92106,32.71346,-117.236378,Male,False,False,False,1,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,51.25,51.25,True
3261,2082-CEFLT,San Diego,92109,32.787836,-117.232376,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,45.6,45.6,True
3262,1213-NGCUN,San Diego,92111,32.805518,-117.169052,Female,False,False,False,6,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Bank transfer (automatic),49.65,267.35,True
3263,5688-KZTSN,San Diego,92121,32.898613,-117.202937,Male,False,True,True,15,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,20.0,288.05,True
3264,2894-QOJRX,San Diego,92124,32.827238,-117.089287,Female,False,True,False,25,False,No phone service,DSL,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),34.0,853,True
3265,5747-PMBSQ,San Diego,92126,32.886925,-117.152162,Male,True,True,False,10,True,False,Fiber optic,False,True,True,True,True,False,Month-to-month,True,Mailed check,92.5,934.1,True
3266,3143-JQEGI,San Diego,92129,32.961064,-117.134917,Female,False,True,False,13,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,88.35,1222.8,True
3267,6386-SZZKH,San Diego,92130,32.957195,-117.202542,Female,False,True,False,49,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),107.95,5293.2,True
3268,2982-IHMFT,Indian Wells,92210,33.537646,-116.291089,Female,True,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,74.45,74.45,True
3269,3521-SYVOR,Palm Desert,92211,33.762759,-116.324817,Female,False,False,False,37,True,False,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,64.75,2345.2,True
3270,9526-JAWYF,Blythe,92225,33.674583,-114.71612,Male,False,False,False,26,True,False,Fiber optic,False,True,True,False,True,False,Month-to-month,False,Electronic check,89.8,2335.3,True
3271,5649-VUKMC,Coachella,92236,33.680031,-116.171678,Female,False,False,False,12,True,False,Fiber optic,False,False,True,False,True,True,One year,False,Mailed check,95.5,1115.15,True
3272,5143-EGQFK,Imperial,92251,32.858595,-115.662709,Female,True,False,False,10,False,No phone service,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,29.65,291.4,True
3273,4919-IKATY,Joshua Tree,92252,34.167236,-116.281511,Male,False,True,False,5,True,True,Fiber optic,True,False,True,False,False,False,Month-to-month,True,Electronic check,84.5,453.75,True
3274,9050-QLROH,Niland,92257,33.345825,-115.596574,Male,False,False,False,18,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),90.7,1597.25,True
3275,6168-WFVVF,Palm Springs,92262,33.839989,-116.659215,Female,True,False,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.3,235.5,True
3276,0877-SDMBN,Parker Dam,92267,34.273872,-114.192901,Female,False,False,False,54,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Bank transfer (automatic),103.95,5639.05,True
3277,8065-YKXKD,Seeley,92273,32.790282,-115.689559,Female,False,False,False,10,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.75,799.65,True
3278,9637-EIHEQ,Thermal,92274,33.53604,-116.119222,Female,False,False,False,1,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,50.8,50.8,True
3279,9689-PTNPG,Vidal,92280,34.264124,-114.717964,Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.25,144.55,True
3280,9465-RWMXL,Westmorland,92281,33.03679,-115.60503,Male,False,True,False,32,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,78.9,2447.95,True
3281,2362-IBOOY,Winterhaven,92283,32.852947,-114.850784,Male,False,False,False,36,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.75,3050.15,True
3282,0843-WTBXE,Landers,92285,34.341737,-116.539416,Male,False,False,False,53,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Bank transfer (automatic),85.45,4517.25,True
3283,5515-IDEJJ,Angelus Oaks,92305,34.1678,-116.86433,Male,False,True,True,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.9,19.9,True
3284,7450-NWRTR,Apple Valley,92308,34.424926,-117.184503,Male,True,False,False,12,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,99.45,1200.15,True
3285,5376-DEQCP,Barstow,92311,34.965648,-117.001509,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.6,70.6,True
3286,9095-HFAFX,Big Bear City,92314,34.278967,-116.773825,Female,False,False,False,5,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),81.0,389.6,True
3287,2379-ENZGV,Bloomington,92316,34.059722,-117.39104,Male,False,False,False,6,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,84.85,523.5,True
3288,6005-OBZPH,Ludlow,92338,34.702766,-116.093376,Female,True,False,False,26,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,89.15,2277.65,True
3289,7932-WPTDS,Green Valley Lake,92341,34.244411,-117.072654,Female,True,True,False,1,False,No phone service,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,24.8,24.8,True
3290,2722-VOJQL,Highland,92346,34.129677,-117.154277,Male,False,False,False,64,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Credit card (automatic),105.65,6903.1,True
3291,5228-EXCET,Newberry Springs,92365,34.89326,-116.505958,Male,False,False,False,13,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.85,1008.7,True
3292,7394-FKDNK,Redlands,92374,34.064073,-117.166158,Female,False,True,False,9,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,89.45,853.1,True
3293,6331-LWDTQ,Rialto,92377,34.156758,-117.404686,Male,False,False,False,10,True,True,DSL,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),72.15,794.25,True
3294,1597-FZREH,Shoshone,92384,35.924252,-116.188668,Female,False,False,False,2,True,False,DSL,False,False,True,True,True,True,Month-to-month,False,Electronic check,76.4,160.8,True
3295,7000-WCEVQ,Wrightwood,92397,34.358321,-117.618263,Female,True,False,False,20,True,True,DSL,False,False,False,False,False,True,Month-to-month,True,Mailed check,61.6,1174.35,True
3296,0727-IWKVK,Yermo,92398,35.013299,-116.834092,Male,False,True,False,9,True,False,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,79.9,741.7,True
3297,5959-BELXA,Yucaipa,92399,34.04597,-117.011825,Male,True,False,False,32,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),96.15,3019.25,True
3298,3512-IZIKN,San Bernardino,92404,34.183286,-117.221722,Female,False,True,False,70,True,True,DSL,True,False,True,True,False,False,Two year,False,Credit card (automatic),65.3,4759.75,True
3299,6141-OOXUQ,San Bernardino,92411,34.122501,-117.320138,Male,False,False,False,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.65,19.65,True
3300,7503-ZGUZJ,Riverside,92505,33.920907,-117.489426,Male,False,False,False,1,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Mailed check,84.65,84.65,True
